age,gpa,application_order,study_time_week,daytime/evening_classes,attendance,extracurriculars,previous_qualification,displaced,entertainment_hours,work,average_sleep,mental_health
18,2.99,5,12.183907827866523,0,13.0,1,14,0,5.0,1,7,2.5249999999999995
16,1.59,6,17.06345957293445,1,22.0,0,10,0,4.0,0,6,6.025
17,1.65,4,5.291942237620599,0,20.0,1,6,0,6.0,1,10,5.875
18,2.14,5,10.390037095299622,0,15.0,0,4,1,2.0,1,4,4.6499999999999995
18,0.74,2,9.01073078134152,0,23.0,0,10,0,3.0,1,5,8.149999999999999
18,0.35,2,0.2328979900619243,0,22.0,0,14,0,9.0,1,8,9.125
15,0.69,3,11.136242862814802,0,24.0,0,8,0,4.0,1,6,8.275
16,0.94,1,13.230486482923498,0,25.0,1,11,0,9.0,1,6,7.65
15,1.88,1,11.8382880883814,1,16.0,0,1,0,6.0,0,7,5.300000000000001
16,2.47,6,14.72559797566843,1,12.0,1,14,0,5.0,1,7,3.8249999999999993
17,2.51,6,11.42679056906154,0,8.0,0,13,0,8.0,1,8,3.7250000000000005
17,1.56,3,1.3350050970151384,1,14.0,0,3,0,6.0,1,6,6.1
18,2.46,3,2.3289104816942285,1,6.0,0,7,0,6.0,0,6,3.85
16,2.74,4,11.929491550879048,1,0.0,0,11,0,8.0,0,5,3.1499999999999995
17,3.26,6,5.499583839472804,0,0.0,0,2,0,5.0,0,6,1.8500000000000005
16,2.28,2,1.5929025806953168,0,4.0,0,1,0,7.0,1,5,4.300000000000001
17,1.15,6,8.592054868970935,1,23.0,0,15,0,8.0,1,7,7.125
15,2.79,3,11.086451961673108,1,8.0,1,2,0,7.0,1,8,3.025
17,1.54,3,6.574919766992132,0,11.0,0,10,0,8.0,0,10,6.15
15,3.06,3,14.40867404451556,1,5.0,1,2,0,2.0,0,6,2.3499999999999996
17,0.74,4,12.875412162024894,1,27.0,0,5,0,6.0,1,8,8.149999999999999
18,2.5,4,6.656367221833439,0,12.0,0,0,1,7.0,0,6,3.75
15,0.9,4,15.097450578171212,0,25.0,1,8,0,7.0,1,8,7.75
17,0.77,2,12.973900850660709,1,27.0,1,11,0,8.0,1,5,8.075
18,3.01,4,12.74890757435804,1,7.0,0,14,0,8.0,1,7,2.4750000000000005
15,1.82,5,11.06855401574136,0,14.0,0,10,0,7.0,1,7,5.449999999999999
18,2.54,6,0.2277933617710559,1,5.0,0,4,0,6.0,1,8,3.65
16,0.65,2,13.930143669537784,0,26.0,1,7,0,8.0,0,7,8.375
16,2.63,3,7.5208358221831295,0,5.0,0,11,0,9.0,0,6,3.4250000000000003
15,2.71,6,18.852194203173116,0,3.0,1,9,0,5.0,1,9,3.225
17,2.67,1,16.359695421544107,1,10.0,0,1,0,7.0,1,8,3.325
15,1.71,3,11.753889390626243,1,20.0,0,1,0,4.0,0,8,5.725
18,0.21,1,5.043639636385389,0,29.0,1,9,0,6.0,1,7,9.475
17,1.86,1,4.074347865553332,0,17.0,1,5,0,6.0,1,6,5.35
16,2.67,3,6.807696753550983,1,2.0,0,9,0,8.0,1,7,3.325
17,2.72,4,9.531358871600371,1,2.0,1,12,0,6.0,1,8,3.1999999999999993
16,0.74,4,5.921310200778942,0,29.0,1,15,0,5.0,0,5,8.149999999999999
17,2.3,4,10.298589907849657,0,11.0,1,2,0,6.0,0,5,4.25
17,0.84,6,3.3074085102637185,0,26.0,1,9,0,9.0,1,4,7.9
17,2.13,3,19.55425625651,1,20.0,0,5,0,8.0,1,8,4.675000000000001
18,0.99,1,2.1584910992998774,1,29.0,1,3,0,5.0,1,4,7.5249999999999995
18,1.45,4,18.63888279308744,0,20.0,1,0,0,5.0,0,7,6.375
15,2.86,6,18.271560228053897,0,5.0,0,13,0,6.0,1,6,2.8500000000000005
15,1.18,4,10.50720963638996,1,20.0,0,9,0,5.0,0,5,7.050000000000001
16,0.13,5,14.498205436721689,0,27.0,0,3,0,4.0,0,6,9.675
18,3.36,6,8.720965959451757,0,5.0,1,7,0,5.0,1,6,1.6000000000000003
16,2.25,5,12.600691550848763,0,7.0,1,11,0,7.0,1,7,4.375
15,1.69,4,6.811518748422374,1,14.0,0,10,0,4.0,0,5,5.775
16,1.82,3,6.023180395708907,0,17.0,0,7,0,7.0,0,6,5.449999999999999
15,1.49,5,11.564595723390276,1,19.0,0,2,0,5.0,0,4,6.2749999999999995
18,0.0,5,9.962593483679608,1,28.0,0,6,0,6.0,0,5,10.0
17,1.57,1,11.59072738299962,0,15.0,0,7,0,4.0,0,5,6.074999999999999
18,2.23,5,5.733211625740459,1,5.0,0,15,0,2.0,0,8,4.425
16,0.51,3,7.339156636339905,1,27.0,1,4,0,3.0,0,6,8.725000000000001
16,0.7,6,1.677959212578186,0,20.0,0,1,0,9.0,0,5,8.25
18,1.82,6,1.0455274454441144,0,16.0,1,6,0,2.0,1,4,5.449999999999999
18,2.34,5,5.069142593460326,1,8.0,0,4,0,8.0,1,7,4.15
15,1.76,3,1.4849371866109151,0,18.0,1,6,0,8.0,0,6,5.6000000000000005
16,1.58,1,2.075494172694814,0,17.0,0,11,0,5.0,0,6,6.05
16,1.51,5,16.25856810787874,1,24.0,1,9,0,6.0,1,6,6.2250000000000005
18,0.55,1,0.777473940333786,1,22.0,0,9,0,6.0,1,6,8.625
17,3.11,3,13.178855878694854,1,4.0,0,14,0,5.0,1,9,2.2250000000000005
16,0.31,1,5.45115497630801,1,27.0,0,7,0,4.0,1,4,9.225
17,2.23,3,17.430913614162527,0,5.0,0,12,0,5.0,0,6,4.425
18,2.51,6,9.69984569154999,1,11.0,1,11,0,3.0,0,5,3.7250000000000005
18,1.98,1,6.111529186556515,1,10.0,0,3,0,4.0,0,7,5.05
15,2.34,6,10.352778713788693,1,15.0,1,6,0,4.0,0,6,4.15
16,1.26,3,7.639160380905377,1,19.0,0,6,0,5.0,1,6,6.8500000000000005
17,1.78,6,11.286021293396605,1,16.0,1,5,0,7.0,0,6,5.549999999999999
15,1.5,3,2.2906573665269647,0,19.0,0,1,0,4.0,1,4,6.25
16,2.24,1,19.939810056251023,1,8.0,0,4,0,7.0,1,7,4.3999999999999995
15,3.82,6,8.511117553934351,1,0.0,0,2,0,7.0,0,6,0.4500000000000004
18,0.9,5,6.964612794147373,0,25.0,1,14,0,3.0,1,7,7.75
16,3.53,6,14.204196966325298,0,2.0,0,13,0,8.0,0,6,1.1750000000000005
15,1.02,2,7.27798812990665,1,20.0,0,9,1,5.0,1,8,7.45
15,1.96,3,16.66548610057515,0,22.0,0,2,0,8.0,0,7,5.1
17,2.75,6,9.085414487208505,1,8.0,0,3,0,2.0,0,5,3.125
15,1.55,3,14.391168265308698,0,21.0,0,12,0,4.0,0,9,6.125
16,0.71,2,2.149064328837731,0,18.0,0,4,0,4.0,1,6,8.225
16,2.82,5,16.922383711102235,0,12.0,1,10,0,5.0,1,8,2.95
17,1.29,4,14.714359735562198,0,22.0,1,0,0,5.0,0,8,6.775
16,2.13,5,4.234335569239313,0,13.0,1,12,0,4.0,1,4,4.675000000000001
18,1.11,6,2.905720194915733,1,19.0,0,8,0,4.0,1,4,7.225
16,1.26,1,6.325846974512488,1,18.0,0,0,0,7.0,1,6,6.8500000000000005
16,1.08,5,19.521411720638085,0,29.0,1,3,0,6.0,0,4,7.3
15,0.68,5,5.136631491341173,0,22.0,0,6,0,3.0,0,7,8.299999999999999
15,0.69,5,9.122544178932666,0,26.0,0,1,0,5.0,0,6,8.275
16,1.02,2,0.6004045143467263,0,26.0,1,15,0,7.0,0,5,7.45
17,3.43,6,7.944550591324651,0,6.0,0,12,0,2.0,0,8,1.4249999999999996
15,3.25,3,11.426400308662055,0,3.0,0,11,0,2.0,0,7,1.875
17,2.28,4,19.062492250159305,1,11.0,0,0,0,8.0,1,9,4.300000000000001
16,0.83,1,10.334720898801288,0,22.0,0,11,0,6.0,1,10,7.925
16,0.86,2,16.382146523553757,1,26.0,0,13,0,3.0,0,6,7.8500000000000005
18,1.74,6,10.94255285137801,1,13.0,0,10,0,1.0,1,8,5.6499999999999995
15,2.81,5,0.815700268710362,0,1.0,0,12,1,5.0,0,4,2.9749999999999996
16,3.49,1,6.300165503795481,0,0.0,1,14,0,2.0,0,4,1.2749999999999995
18,0.69,3,11.510990156622064,1,27.0,0,8,0,4.0,1,7,8.275
15,2.16,6,19.011879318622487,0,17.0,1,7,0,2.0,1,10,4.6
16,1.89,5,17.182607195024666,0,19.0,0,6,0,3.0,0,9,5.275
16,2.88,5,4.567112283576953,0,7.0,1,8,0,9.0,1,7,2.8000000000000003
15,3.27,5,4.40219660038327,0,2.0,1,15,0,7.0,1,6,1.825
15,1.03,5,4.023459342278015,1,25.0,1,9,0,2.0,1,5,7.424999999999999
15,2.49,2,18.449977926050064,0,5.0,1,15,0,9.0,1,5,3.7749999999999995
16,1.71,2,17.053323062034412,1,21.0,0,0,0,9.0,0,9,5.725
16,2.32,1,15.497668645058976,0,12.0,0,2,0,3.0,1,9,4.2
18,2.2,6,7.854702284484551,0,8.0,0,11,0,5.0,0,5,4.5
17,2.5,1,10.087614085975336,1,8.0,0,3,0,8.0,1,9,3.75
15,1.05,5,9.286634895903056,0,19.0,0,9,0,7.0,0,7,7.375
16,2.44,3,5.067962151187453,0,8.0,0,8,0,3.0,0,5,3.9000000000000004
16,1.91,1,10.10056092297534,1,14.0,0,3,0,2.0,0,8,5.225
15,1.63,1,0.6099309570550893,1,12.0,1,15,0,3.0,0,5,5.925000000000001
17,1.07,1,2.6362074699491838,1,21.0,1,3,0,2.0,0,6,7.324999999999999
15,2.37,1,17.73179192337893,1,15.0,0,15,0,5.0,0,7,4.074999999999999
17,2.97,1,15.033595340628466,1,1.0,0,10,1,4.0,0,9,2.5749999999999993
16,0.36,5,8.457368181181742,1,25.0,1,7,0,4.0,0,6,9.1
17,1.92,1,10.343007245677544,1,13.0,0,11,0,6.0,1,8,5.2
18,0.33,6,7.399977719199549,0,26.0,0,1,0,9.0,1,9,9.175
16,3.22,1,14.81559734321345,1,5.0,0,2,0,7.0,0,9,1.9499999999999995
18,3.95,6,15.683743584641592,0,1.0,0,6,0,8.0,0,6,0.12499999999999956
15,2.8,5,15.265703804063184,1,7.0,0,7,0,6.0,0,6,3.0000000000000004
15,3.56,1,14.452234496688993,0,3.0,1,1,1,7.0,1,7,1.0999999999999999
15,1.36,4,4.090086773855917,0,20.0,0,8,0,5.0,1,8,6.6
17,0.74,4,6.759399584809575,1,23.0,0,6,0,3.0,0,8,8.149999999999999
16,2.32,3,9.3969086996735,1,13.0,1,14,0,3.0,0,8,4.2
15,2.84,2,6.615859828553113,1,10.0,1,15,0,6.0,1,5,2.9000000000000004
15,0.83,3,15.09880400316658,0,23.0,0,6,0,5.0,0,10,7.925
16,0.88,3,6.587070484999094,0,27.0,1,7,0,5.0,1,7,7.800000000000001
15,1.47,4,2.764641735706743,1,13.0,1,9,0,5.0,1,6,6.325000000000001
18,2.12,4,7.980809040966081,0,11.0,1,11,0,7.0,1,10,4.699999999999999
16,2.48,5,19.598288655647607,1,15.0,1,7,0,6.0,0,4,3.8
16,2.88,4,4.517628258671518,0,5.0,1,4,0,9.0,0,6,2.8000000000000003
16,1.66,1,12.24317317886458,0,19.0,0,4,1,6.0,1,5,5.85
18,2.96,2,8.659460996794126,1,0.0,1,13,0,4.0,0,6,2.6
16,2.03,2,1.4204913529865326,0,11.0,1,3,1,6.0,0,9,4.925000000000001
18,3.21,4,9.75753211996119,1,6.0,0,3,1,5.0,1,5,1.975
16,2.55,6,14.043286572966249,1,7.0,0,14,0,5.0,0,4,3.6250000000000004
17,3.13,3,10.264399516556376,1,8.0,1,2,0,3.0,1,8,2.1750000000000003
15,4.0,5,17.442121274931623,1,1.0,1,10,0,4.0,0,5,0.0
17,1.36,2,5.778740333151653,0,16.0,0,12,1,7.0,0,6,6.6
15,0.68,2,1.7249834260792984,1,19.0,0,3,0,8.0,1,7,8.299999999999999
18,2.23,1,18.73131223316012,0,12.0,1,1,0,4.0,0,9,4.425
17,1.95,5,7.56392699056438,1,4.0,0,8,0,7.0,1,5,5.125
16,2.47,6,11.528111029072669,0,9.0,0,10,0,2.0,0,8,3.8249999999999993
15,2.51,4,15.84006252260392,1,11.0,0,10,0,4.0,1,7,3.7250000000000005
15,2.1,3,6.486273277511612,0,16.0,0,9,0,7.0,0,10,4.75
17,1.35,2,14.323290763552222,0,20.0,1,8,0,5.0,0,7,6.625
18,2.24,2,2.7083769963565607,0,5.0,0,10,0,9.0,1,7,4.3999999999999995
17,2.64,3,5.825874944110105,0,2.0,0,7,0,5.0,0,9,3.3999999999999995
18,0.29,1,2.894212722730398,0,27.0,0,3,0,3.0,1,7,9.275
18,2.08,4,16.224611168027156,1,14.0,0,15,0,8.0,0,6,4.8
15,2.78,6,4.452984704535707,0,6.0,1,12,0,5.0,0,4,3.0500000000000007
17,0.48,5,14.348071108104206,1,29.0,0,2,0,7.0,1,7,8.8
17,2.88,2,18.86596794491305,0,5.0,0,11,0,4.0,0,7,2.8000000000000003
18,3.47,3,10.55544418137754,0,3.0,0,15,0,5.0,1,9,1.3249999999999995
17,1.32,6,10.800583845213756,1,18.0,0,5,0,5.0,0,8,6.699999999999999
16,2.72,6,9.22067136195624,0,4.0,1,5,1,5.0,1,9,3.1999999999999993
16,3.47,4,6.517802867872855,0,2.0,0,5,0,7.0,0,5,1.3249999999999995
17,0.93,3,9.513100618498342,0,25.0,1,3,0,4.0,0,4,7.675
17,0.52,1,12.056150645335189,0,24.0,0,10,0,4.0,0,4,8.7
18,2.73,1,19.719831443413188,1,8.0,0,5,0,8.0,0,7,3.175
16,3.1,5,18.755291186364484,0,5.0,1,7,0,7.0,1,4,2.25
16,2.07,5,17.243059165862434,0,12.0,1,6,0,5.0,1,6,4.825
15,1.98,1,17.782610714097167,1,26.0,1,7,0,7.0,0,4,5.05
18,0.77,6,9.35698366584086,0,21.0,0,14,1,5.0,0,5,8.075
15,0.64,4,13.148886543549295,0,27.0,0,5,0,8.0,0,5,8.4
16,1.15,2,17.901334458724282,0,29.0,1,12,0,7.0,1,9,7.125
18,1.75,3,7.859015299827061,1,19.0,0,7,0,7.0,0,9,5.625
17,2.82,3,19.23524956690937,1,3.0,1,14,0,6.0,0,5,2.95
18,3.24,1,8.31572124138366,0,1.0,1,7,0,6.0,0,8,1.8999999999999995
17,0.71,5,12.021653307864312,1,25.0,1,1,1,6.0,1,7,8.225
17,2.91,2,14.19609426544744,1,3.0,1,12,0,5.0,0,8,2.7249999999999996
18,2.89,2,19.011840261518767,0,7.0,0,2,0,6.0,1,5,2.7749999999999995
17,1.78,1,4.8923254810453205,1,12.0,1,7,0,6.0,0,7,5.549999999999999
15,2.46,3,14.922619564772845,1,9.0,0,5,0,7.0,0,6,3.85
16,1.94,4,10.416311722881645,0,17.0,0,13,0,4.0,1,10,5.15
17,2.29,6,5.371142812412821,1,8.0,0,1,0,4.0,0,5,4.275
15,0.58,1,15.532136795927812,1,29.0,0,7,0,2.0,1,6,8.55
17,2.91,3,11.04444560347693,0,0.0,1,4,0,9.0,1,6,2.7249999999999996
16,1.74,6,13.219476412993515,0,12.0,1,1,0,9.0,1,8,5.6499999999999995
15,1.67,3,6.45802137155802,1,17.0,0,4,0,5.0,1,9,5.825
16,1.65,4,9.6254790365521,1,14.0,0,10,0,6.0,0,8,5.875
16,2.71,2,12.34708501976134,1,1.0,1,1,0,7.0,0,7,3.225
15,1.96,2,8.09821628539688,1,10.0,1,15,0,8.0,1,6,5.1
15,0.67,5,3.967450796954026,0,28.0,1,5,0,7.0,1,7,8.325
15,2.61,1,19.23280984630608,0,13.0,1,14,0,6.0,0,7,3.4750000000000005
18,1.57,3,10.229350800852348,1,21.0,1,2,0,5.0,0,7,6.074999999999999
15,2.2,2,14.67840740575401,1,14.0,0,4,0,6.0,1,8,4.5
15,2.33,3,8.220943871121163,1,13.0,1,3,0,6.0,1,4,4.175
15,1.77,5,7.102635280514327,1,15.0,1,12,0,9.0,1,8,5.575
15,1.15,4,8.1432859693425,0,22.0,1,6,0,3.0,0,7,7.125
17,0.84,6,8.183932875712996,1,28.0,0,12,0,4.0,0,4,7.9
18,1.56,3,10.883602318839072,1,14.0,1,2,0,3.0,1,7,6.1
16,0.87,1,10.869397399627264,1,18.0,0,5,0,4.0,1,6,7.824999999999999
15,0.61,5,9.943076317657432,0,26.0,0,9,0,8.0,1,5,8.475
17,2.57,6,2.695715698348762,1,8.0,1,9,0,6.0,1,7,3.575
17,2.31,1,9.921509570010622,0,4.0,0,7,0,6.0,0,7,4.225
17,2.32,1,3.3820780084130297,0,4.0,0,12,0,8.0,0,9,4.2
16,2.31,6,2.5227157259153032,0,10.0,1,8,0,7.0,1,6,4.225
15,1.59,3,18.652914346823355,1,27.0,1,13,0,5.0,0,8,6.025
18,1.63,1,12.099000262954084,1,19.0,1,8,0,4.0,1,9,5.925000000000001
18,1.56,6,13.189801162491683,1,24.0,0,6,0,3.0,0,8,6.1
17,0.68,6,8.035873406667275,1,23.0,1,6,0,6.0,1,7,8.299999999999999
16,0.97,2,18.179617838297283,0,27.0,0,14,0,7.0,1,6,7.575000000000001
16,3.34,4,12.75860979159331,0,3.0,1,15,1,2.0,0,6,1.6500000000000004
16,1.89,5,15.38339739047175,1,19.0,0,5,1,7.0,0,7,5.275
18,1.47,4,7.371249380554277,1,17.0,1,0,0,5.0,1,8,6.325000000000001
17,1.44,5,19.20023761638251,0,24.0,0,0,0,8.0,0,7,6.4
15,3.4,2,16.4092258031663,1,2.0,1,11,0,8.0,1,7,1.5000000000000002
18,3.56,3,17.078969260290872,0,3.0,0,13,0,3.0,0,7,1.0999999999999999
17,2.07,5,3.443885348515085,0,13.0,1,14,0,2.0,1,9,4.825
17,2.5,2,5.41926415742439,1,6.0,0,3,0,7.0,0,6,3.75
15,0.97,2,5.712531993671542,0,25.0,1,9,0,5.0,0,7,7.575000000000001
15,2.69,2,5.418184464937424,1,7.0,0,1,0,9.0,0,6,3.2750000000000004
15,0.86,4,17.10816324208576,0,23.0,0,14,0,5.0,0,7,7.8500000000000005
16,1.99,2,0.6376959041718422,1,15.0,1,9,0,3.0,1,8,5.0249999999999995
15,1.2,3,1.521999779615486,1,19.0,1,7,0,7.0,0,5,7.0
17,2.2,1,5.478297412598074,1,14.0,0,7,0,5.0,1,6,4.5
15,1.9,1,3.997459492988873,0,6.0,0,7,0,4.0,1,8,5.25
17,0.84,6,4.637192277656967,0,25.0,1,2,0,8.0,1,8,7.9
18,1.36,6,15.958863785066,1,16.0,1,9,0,8.0,0,6,6.6
16,0.85,6,11.26253187784094,0,21.0,0,8,0,2.0,0,6,7.875
18,1.0,4,0.1154132258593598,0,21.0,1,2,0,8.0,1,8,7.5
18,1.39,1,8.586455314083905,1,21.0,1,10,0,8.0,0,4,6.525
17,2.44,4,8.157698537007178,1,11.0,0,9,0,8.0,0,5,3.9000000000000004
18,1.24,1,2.2789053888908706,1,17.0,0,12,0,4.0,1,5,6.8999999999999995
17,1.96,1,13.522835772029143,1,23.0,1,3,0,8.0,1,9,5.1
15,2.69,2,14.04194376758982,1,13.0,1,3,0,3.0,1,7,3.2750000000000004
15,2.74,5,14.417864381041952,0,14.0,1,0,0,4.0,0,7,3.1499999999999995
17,2.5,2,14.56941891117184,1,14.0,0,15,0,4.0,1,6,3.75
15,2.97,4,0.001056538645936,1,4.0,0,11,0,8.0,0,5,2.5749999999999993
16,2.22,3,19.078416076934445,0,15.0,0,4,0,9.0,1,9,4.449999999999999
18,3.5,2,16.28417534109326,0,4.0,1,15,0,7.0,0,6,1.25
16,3.38,1,18.079633931785708,0,1.0,0,13,0,8.0,0,5,1.5500000000000003
18,1.42,4,0.3128659061486827,0,19.0,0,0,0,2.0,0,8,6.45
15,1.14,6,18.677175915714788,1,27.0,0,9,0,4.0,0,8,7.15
16,0.77,2,16.195770573762093,0,24.0,0,15,0,4.0,0,5,8.075
15,2.35,3,16.74438285917397,0,8.0,0,4,0,3.0,1,5,4.125
18,0.32,4,1.8657476944393705,0,21.0,0,4,1,6.0,0,4,9.200000000000001
17,1.12,4,14.775560578371952,0,26.0,1,1,0,8.0,1,5,7.199999999999999
17,2.72,1,19.19833379284182,1,8.0,0,13,0,9.0,1,6,3.1999999999999993
16,2.66,6,13.570946828363212,0,3.0,0,12,0,6.0,0,7,3.3499999999999996
15,1.53,4,11.411228092492127,0,14.0,0,11,0,7.0,0,8,6.174999999999999
15,2.74,6,18.91259355497994,0,10.0,0,1,1,8.0,1,6,3.1499999999999995
16,3.75,2,8.85874243468872,1,0.0,0,11,0,3.0,0,8,0.625
17,1.71,2,11.985871326209574,0,17.0,0,2,0,3.0,1,6,5.725
18,0.96,5,9.526765869887324,1,28.0,0,12,0,5.0,0,6,7.6
16,4.0,1,18.656924427205983,1,0.0,1,5,0,6.0,0,4,0.0
18,1.86,1,1.5216945353101452,0,7.0,0,11,0,5.0,1,8,5.35
17,1.0,3,10.022394016506963,1,24.0,0,7,0,3.0,0,5,7.5
15,2.41,2,13.739048827708766,0,15.0,1,14,1,7.0,1,6,3.9749999999999996
17,1.17,3,15.83813076844474,1,25.0,0,13,0,2.0,1,6,7.075
16,0.28,5,11.660372948882728,0,27.0,1,10,0,5.0,1,8,9.299999999999999
15,1.91,4,18.17835488242908,0,21.0,0,14,0,5.0,0,4,5.225
16,2.02,2,18.839828937677435,0,17.0,0,7,0,8.0,1,7,4.95
16,0.92,3,1.2863844638716704,0,21.0,0,7,0,5.0,1,7,7.7
17,3.13,2,8.047410790827488,1,8.0,1,3,1,6.0,1,8,2.1750000000000003
16,1.95,3,0.4691804344230887,1,11.0,0,2,0,5.0,0,5,5.125
17,1.51,3,6.588333147488859,0,18.0,0,12,0,5.0,1,4,6.2250000000000005
15,0.15,1,10.737364359412044,0,24.0,0,13,0,5.0,1,6,9.625
17,1.71,3,18.215898610198977,1,17.0,0,11,0,8.0,1,6,5.725
15,1.42,2,16.931086449308058,0,26.0,1,2,0,8.0,1,6,6.45
17,2.44,2,2.5499945334397145,0,4.0,0,15,0,8.0,0,6,3.9000000000000004
18,0.32,5,1.860607494817914,0,26.0,1,2,0,7.0,1,9,9.200000000000001
18,3.54,6,11.78534677513334,1,1.0,0,7,0,5.0,1,5,1.15
16,3.13,2,10.642359449175654,1,6.0,1,11,0,3.0,0,6,2.1750000000000003
17,0.66,4,5.327552828600477,1,26.0,0,4,0,4.0,1,7,8.35
17,3.51,1,17.989061691076703,1,9.0,1,12,0,6.0,0,8,1.2250000000000005
15,2.86,1,18.54732818923107,0,14.0,0,5,0,8.0,0,7,2.8500000000000005
16,1.12,4,8.052228766803253,1,24.0,1,9,0,4.0,1,7,7.199999999999999
17,3.2,6,17.806051142270405,1,6.0,1,3,0,5.0,0,6,1.9999999999999996
16,0.1,6,7.678977885259453,1,27.0,0,13,0,6.0,0,7,9.75
18,3.02,5,14.736336636594004,1,4.0,1,10,0,6.0,1,4,2.45
17,2.22,6,9.518844350954485,1,14.0,1,7,0,6.0,1,5,4.449999999999999
17,1.11,6,2.45166313014366,1,19.0,1,6,0,5.0,0,8,7.225
16,0.99,1,18.55868402474043,1,27.0,0,4,0,6.0,1,7,7.5249999999999995
17,1.18,1,9.081931867550733,0,19.0,0,6,0,9.0,1,6,7.050000000000001
16,2.29,1,14.689740806448071,0,14.0,1,1,0,3.0,0,8,4.275
17,2.29,5,7.343476288625843,0,9.0,0,5,1,7.0,1,6,4.275
15,0.37,6,0.3776175715246932,1,23.0,0,1,0,5.0,0,5,9.075
16,0.67,4,2.010607173836718,1,25.0,1,9,0,6.0,1,5,8.325
17,0.73,1,9.924389589798489,0,28.0,0,2,1,3.0,0,5,8.175
18,1.01,6,13.799287142527248,0,25.0,0,12,0,7.0,0,5,7.4750000000000005
17,1.83,5,6.694706531585581,0,13.0,0,12,0,6.0,0,7,5.425
18,0.94,1,13.909769183553006,0,25.0,1,13,0,6.0,1,7,7.65
18,1.15,6,13.97271178863912,0,25.0,1,14,0,4.0,0,7,7.125
15,3.03,4,14.078718146556618,0,9.0,1,11,0,6.0,0,8,2.4250000000000007
16,1.76,4,9.850437080410169,1,16.0,1,8,0,2.0,1,8,5.6000000000000005
17,1.97,3,18.29772300243008,0,20.0,0,11,1,5.0,0,6,5.075000000000001
15,1.3,6,9.783930359612311,1,13.0,0,0,0,4.0,1,9,6.75
17,3.77,5,9.005303869932764,1,1.0,0,14,0,5.0,1,5,0.575
18,1.92,1,3.98761638021254,0,15.0,0,14,0,7.0,0,4,5.2
16,1.79,3,6.15310174712673,0,12.0,0,15,0,8.0,1,9,5.525
17,0.63,6,0.8466898503660669,0,26.0,1,3,0,3.0,1,6,8.425
17,2.85,2,12.670705872323405,0,8.0,1,14,0,5.0,1,6,2.875
18,2.68,6,4.970714878541857,1,6.0,0,11,0,7.0,1,9,3.3
17,1.9,2,6.083105089709302,1,15.0,1,15,0,5.0,1,8,5.25
17,2.45,6,15.416290433286424,0,9.0,1,2,0,6.0,1,9,3.8749999999999996
18,1.21,6,6.544423663229077,1,23.0,1,4,1,6.0,0,5,6.975
15,1.53,3,4.843917840262844,0,21.0,0,2,0,7.0,1,9,6.174999999999999
18,2.69,5,3.381154982674115,1,8.0,0,14,0,2.0,1,8,3.2750000000000004
15,1.13,5,15.497168043639116,0,21.0,0,11,0,3.0,1,7,7.175000000000001
16,0.74,5,2.5941251598005377,0,22.0,0,5,0,3.0,1,8,8.149999999999999
15,2.89,1,9.07507520500707,0,6.0,0,11,0,4.0,0,6,2.7749999999999995
15,1.38,3,10.138602321543887,0,15.0,1,13,0,4.0,1,8,6.550000000000001
16,1.94,2,13.747798253714292,1,8.0,0,3,0,4.0,0,7,5.15
15,1.06,2,12.665669646659907,1,26.0,0,7,0,3.0,1,6,7.35
18,1.23,6,16.214413458903497,1,23.0,0,15,0,3.0,0,8,6.925
15,0.15,4,0.895028678524763,0,28.0,1,4,0,7.0,1,7,9.625
16,1.17,5,5.928814495587944,1,16.0,0,4,0,9.0,0,6,7.075
18,1.02,6,5.6026823755075945,0,19.0,0,8,0,7.0,0,6,7.45
16,2.52,2,2.9203381118421645,1,6.0,1,10,0,8.0,0,7,3.7
16,2.03,6,5.783565077128863,0,10.0,0,1,0,3.0,1,5,4.925000000000001
17,2.67,2,6.195306282858068,0,7.0,1,0,0,7.0,0,6,3.325
17,2.87,3,10.437689238549568,1,6.0,0,9,0,3.0,0,8,2.8249999999999997
16,1.03,3,13.27408957852512,1,27.0,0,0,0,5.0,0,5,7.424999999999999
16,1.76,5,7.622010272236281,0,18.0,0,15,0,5.0,0,8,5.6000000000000005
16,1.9,3,14.389404626267623,1,19.0,1,0,0,4.0,1,6,5.25
17,2.04,2,6.7233067715916,0,11.0,1,11,0,8.0,1,8,4.9
17,2.05,3,5.805673546295207,0,6.0,0,10,0,3.0,0,6,4.875
15,2.33,4,10.823761117140489,0,7.0,0,14,0,4.0,0,6,4.175
15,1.76,6,0.4743272061158121,1,6.0,0,7,0,8.0,0,7,5.6000000000000005
16,2.83,1,1.5957824726800074,0,5.0,1,15,0,5.0,0,7,2.925
18,0.69,4,8.359390871730541,0,24.0,0,5,0,7.0,1,9,8.275
18,2.95,2,18.85825422783513,0,8.0,0,9,0,5.0,0,6,2.6249999999999996
17,0.99,2,14.430235596868473,1,26.0,0,1,0,7.0,0,6,7.5249999999999995
17,2.14,3,1.762531390011155,1,12.0,0,2,0,2.0,1,4,4.6499999999999995
17,3.03,2,16.926360255617475,0,6.0,1,12,0,4.0,0,7,2.4250000000000007
16,2.8,2,14.64601541216362,0,7.0,1,10,0,7.0,1,6,3.0000000000000004
18,0.61,1,12.218930514053064,0,21.0,0,5,0,6.0,0,8,8.475
15,2.2,6,16.405859212183547,0,16.0,0,8,0,3.0,1,8,4.5
